1,Discussion on such a substantial guarantee,392
2,(b) Considerations on further rights of freedom,400
2,(a) Specific contexts of collection of personal data,405
3,Specific rights to freedom,397
3,Interim conclusion: How “privacy in public” can be further determined,404
1,Later use of personal data in the same context,407
2,Rights to equality and non-discrimination,417
3,In the public sector: Criteria for intensity of infringement,417
4,Tool of opacity vs. private autonomy?,418
5,Interim conclusion: Additional legitimacy requirement for the data-based decision-making process,420
1,Conclusion: Purpose specification during innovation processes,422
2,Requirement of purpose limitation in light of the range of protection,424
3,Different models of purpose limitation and change of purpose,425
4,a) European models: ‘Reasonable expectations’ and purpose compatibility,425
5,aa) Change of purpose pursuant to ECtHR and ECJ,426
1,ECtHR: ‘Reasonable expectations’ as a main criteria,426
2,Preliminary analysis: Pre-conditions and consequences,432
3,'Reference to data protection instruments instead of “reasonable expectations”',428
4,Purpose identity for the consent,430
5,The expectations of a customer purchasing a vegetable box online,435
1,Criteria for the substantive compatibility assessment,436
2,(a) First criteria: ‘Distance between purposes’,436
3,Third criteria: ‘Nature of data and impact on data subjects’,439
4,Fourth criteria: ‘Safeguards ensuring fairness and preventing undue impact’,441
1,Specification of the compatibility assessment (even prohibiting positive effects),444
2,Safeguards corresponding to the characteristics of the purposes,445
3,Hierarchy of safeguards: From anonymization to functional separation,446
4,Purpose identity required by the ePrivacy Directive,447
5,Q,448
1,Always if it is based on the user’s consent,448
2,purpose,448
3,Interim conclusion: A lack in the legal scale for compatibility assessment,449
4,dd) Interim conclusion: A lack in the legal scale for compatibility assessment,449
5,German model: Purpose identity and proportionate change of purpose,452
6,b) German model: Purpose identity and proportionate change of purpose,452
7,Change of purpose in the private sector pursuant to ordinary law,453
8,aa) Change of purpose in the private sector pursuant to ordinary law,453
9,Strict purpose identity required by Telemedia Law and Telecommunication Law,453
1,(2) The more nuanced approach established by the Federal Data Protection Law,454
3,bb) Comparison with the principles developed by the German Constitutional Court for the public sector,457
1,(1) Strict requirement of purpose identity limiting the intensity of the infringement,458
2,(2) Proportionate change of purpose,461
1,Identification marks as a control-enhancing mechanism,466
2,Alternative concepts provided for in German legal literature,467
3,Purpose identity and informational separation of powers,468
5,Principle of purpose limitation and informational separation of powers,470
1,Example of re-registration: Collection and transfer of data on the citizen’s request,472
2,Criticism of the “subjective” purpose approach,473
3,Compatibility instead of identity of purposes,474
3,Supplementing protection instruments,475
3,Purpose identity and change of purpose as ‘a threshold for duty of control‘,476
2,The opposing fundamental rights providing for the objective legal scale,478
3,Interim conclusion: Right to control data causing a ‘flood of regulation,479
4,Solution approach: Controlling risks that add to those specified previously,483
5,Conceptual shift: From the exclusion of unspecific risks to the control of specific risks,483
1,aa) Different types of changes of purpose in light of different types of risks,484
2,(1) Purpose compatibility as an “umbrella assessment”,484
2,bb) Refinement of current concepts of protection,490
1,Article 8 ECFR and European secondary law,490
2,“Purpose identity” forbidding additional risks (than specified before),491
2,Systemizing the criteria for the compatibility assessment,493
1,Right to private life under Article 8 ECHR and the right to informational self-determination,496
3,Applying a ‘non-linear perspective’,497
1,b) Substantial guarantees: Providing criteria for a compatibility assessment,499
2,aa) Right of ‘being left alone’: ‘Reasonable expectations’ determined by risks,500
3,bb) Self-representation in the public: A balancing exercise instead of purpose determination,503
4,cc) Internal freedom of development: Specific instead of preliminary information,505
5,dd) External freedoms of behavior: Purpose identity as one potential element amongst several protection instruments,507
1,Scope of application and responsibility (Article 8 sect. 1 ECFR),508
2,Equality and non-discrimination: Specifying incompatible purposes in the course of social life,508
3,Conclusion: Purpose limitation in decentralized data networks,510
4,Problems in practice: A balance between too much and too little protection,515
5,How data may be related to an individual,515
1,Anonymization of personal data ,518
2,Alternative solution: Scope(s) pursuant to the type of risk ,522
3,Theoretical starting point: Different levels of protection ,523
4,Pro and cons for precautionary protection against abstract dangers ,524
1,Abstract precautionary protection only in cases of special danger,525
2,against abstract dangers: !480,525
1,Advantages of a nuanced approach,527
2,Differentiating between the general scope of protection and the application of specific protection instruments,530
1,General scope of protection enabling specification of purpose (aka risk),531
1,Application of protection instruments determined by specific risks,532
1,General scope of protection requiring data security,539
1,Cumulative responsibility for precautionary protection,544
1,Same measures but differently applied in the public and private sector,548
2,Different risks in the public and private sector,549
3,Example: Requirements to specify the purpose and limit the processing at a later stage,552
4,Legal-technical constraints surrounding the prohibition rule,553
5,Possible approaches of regulation in the private sector,554
2,bb) Conceptual shift: From a legal basis to ‘legitimacy assessment’,556
2,cc) Side note: State regulated self-regulation increasing legal certainty,558
3,dd) Interplay of consent and legal provisions,560
1,c) Interim conclusion: Balancing the colliding fundamental rights,562
1,Decision-making process,563
2,Individual's decision-making process,563
3,a)Static perspective: Opt-in or opt-out procedure for consent?,565
4,a)Classic discussion regarding current data protection laws,565
5,bb)Further approaches considered by the legislator and Constitutional Courts,567
1,Dynamic perspective: Interplay of several protection instruments,570
2,Risks as object of consent (not data),572
3,Change of purpose: Opt-out procedures for higher and opt-in procedures for other risk,577
3,Clarifying recital 50 GDPR: “Separate legal basis if purpose not compatible” ,579
2,Arg. ex contrario: Is an incompatible purpose legal on a separate legal basis? ,580
1,Opt-out: A risk-reducing protection instrument,581
2,Differentiating between “not compatible” and “incompatible” purposes,581
3,Assessment of safeguards that ensure that purposes do not (definitely) become incompatible,581
1,Legal basis and opt-out: Change of purpose,582
2,Examples: New risks not covered by consent (in light of the specified purpose),584
1,Controller’s duties of information,585
2,Examples: New risks not covered by a former applicable provision,585
3,Information duties and further participation rights,586
1,Change of purpose: Interpreting information duties regarding specific risks,589
2,Profiling and automated decision-making,589
3,Individual’s right to rectification,592
4,Conclusion: Specifying the decision-making process (Art. 24 and 25 GDPR),592
5,Empirical approach in order to assist answering open legal questions,597
1,I. Clarifying different risk assessment methodologies,598
2,1. Different objects of risk assessments,598
3,a) Risk-based approach of purpose specification and limitation (Art. 5 sect. | lit. b GDPR),598
4,b) Data Protection Impact Assessment (Art. 35 GDPR),599
5,c) Further methodologies (technology assessment and surveillance impact assessment),601
1,2. Different assessment methods,603
1,a) Examining abstract constitutional positions from a social science perspective,604
1,b) Pre-structuring interests through multiple-stakeholder and expert participation,605
1,c) Specifying ‘decision-making process’ by user-centered development of data protection-by-design,605
2,3. Interim conclusion: Unfolding complexity,608
1,II. Multiple-case-studies: Combining research on risks with research on innovation processes,611
2,1. Reason for the case study approach,611
3,2. Generalizing the non-representative cases,613
4,3. Designing the case studies,614
5,Il. Researching the effects of data protection instruments in regards to innovation processes,616
2,a) Enabling data controllers to increase legal certainty,617
3,b) Enhancing competition on the “data protection” market,617
3,c) Remaining questions in relation to the effects of legal standards,620
2,Compatibility/Interoperability,623
1,personalized advertising,624
2,Initial product and business model: Internal freedom of development,625
3,Change of product and business model: No substantive change of purpose,626
4,Open legal questions (‘propositions’),627
5,Standardization of “personalized marketing” purpose,628
1,Competitive advantage,629
2,Example of “anonymized data for statistic/research purposes”,630
3,Preliminary legal analysis,630
2,Processing of public personal data: Self-determination in public,630
3,The taxi driver: Attributing anonymized data to passengers,631
1,Open legal questions (‘propositions’),633
2,Standardization of “statistical” or “scientific” purposes,633
3,Competitive advantage,635
2,Example of “scoring in the employment context”,636
3,Re-publication of personal data: fair balance instead of a priority rule,637
1,Freedom to find an occupation: Participation instruments ,639
2,Open legal questions (‘propositions’) ,642
2,Standardization of “profiling potential employees” ,642
3,Signaling legal certainty (to the “workers’ council”) ,643
1,Summary: Standardizing “purposes” of data processing ,644
1,Bibliography,655
