1,and the inherited wisdom of the Pacific,240
2,How many layers of non-state justice system courts should there be?,240
3,Table 7.6,241
5,excesses of such courts’,243
1,Significant features,245
2,Corruption,244
3,Curtailed customary courts!,244
4,Down in customary courts!,244
1,Advantages,245
2,Disadvantages,245
3,Mutual adaptations/innovations by state and non-state systems,245
4,State,246
5,Sharing of procedures,248
1,Creation of hybrid institutions,248
2, courts’ 14°,248
2,legal system’.'4,249
3,Adoption of a less adversarial approach,249
3,Reform the laws of evidence,250
1,Changes the state system could make to its procedures,248
1,Changes the customary justice system could make to its procedures,250
2,Introduction of good management initiatives,250
4,Awareness programs about different types of decision-making procedures,252
5,Use of human rights principles,253
3,Use of key players/institutions from the other system,255
4,Use by the state system Use of chiefs/traditional leaders in state courts,255
5,Referral of issues/cases to customary justice systems,256
1,Use of key players by the customary justice system,256
3,degree of articulation between formal and informal fields of justice” 19,257
4,courts”,187
1,Referral of cases to the state system,257
2,Involve a member of the state judiciary in the customary justice system,258
1,Step 1: Analyse the operation of the state and non-state systems,270
2,Step 2: Consider the aims of the overall justice system,271
3,Step 3: Examine the current positive and problematic features in the relationship between the systems,273
1,the operation of the state system disempowers and demoralises chiefs,274
2,Consider the applicability of the different models of relationship to this context,275
3,Internal adaptations,277
4,The state system,277
5,The kastom system,277
1,Recognition,278
2,State recognition of the kastom system,278
3,Kastom system recognition of the state system,279
4,Regulation,279
5,State regulation of the kastom system,279
1,Kastom system regulation of the State,280
2,Step 6: Develop a method of progressive implementation and evaluation of changes,281
3,Step 7: Revise the model pluralist method,282
4,Conclusion: doing legal pluralism,282
1,Bibliography,287
1,Tarilingi and Gamma',307
3,Chiefly power in Southern Vanuatu,312
4,Human Development Report 2006,313
5,Local government in Samoa and the search for balance,313
1,Legal cases,316
2,Vanuatu,316
